run,seed,iter,completed_eps,mean_return,mean_len,in_progress,ip_return,ip_len,clears,loss,policy_loss,value_loss,entropy,at_entrance,tau,tau_max,trail_rate,trail_n,trail_d,ent_rate,ent_n,ent_d,truncated
v28,3,10,565,448.7,92.3,60,744.2,154.9,11,7.77,0.0608,30.8441,1.6418,False,344,784,0.07,2,30,0.0,0,120,389
v28,3,11,562,382.2,94.9,60,625.1,135.1,13,7.3504,-0.0692,29.686,1.6295,False,304,784,0.0,0,30,0.0,0,132,442
v28,3,12,454,537.2,121.9,60,519.6,101.7,6,7.1766,-0.047,28.9032,1.622,False,264,784,0.0,0,30,0.0,0,141,493
v28,3,13,470,553.1,118.0,60,551.8,99.4,6,8.3938,-0.0429,33.7578,1.5989,False,264,784,0.0,0,30,0.0,0,155,549
v28,3,14,455,549.1,116.1,60,668.6,143.7,8,8.3666,-0.0451,33.6562,1.5895,False,264,784,0.03,1,30,0.0,0,167,604
v28,3,15,429,542.2,118.4,60,884.8,177.8,14,9.5441,0.0438,38.0073,1.5447,False,224,784,0.1,3,30,0.0,0,178,658
v28,3,16,440,539.6,119.7,60,700.9,146.2,9,11.8861,0.0117,47.5063,1.5095,False,184,784,0.03,1,30,0.0,0,189,710
v28,3,17,388,624.0,139.2,60,587.6,123.9,5,8.8978,-0.0455,35.7809,1.4806,False,144,784,0.0,0,30,0.0,0,192,764
v28,3,18,333,738.3,155.6,60,720.7,160.5,12,8.5562,-0.0694,34.5081,1.4438,False,144,784,0.07,2,30,0.0,0,203,820
v28,3,19,382,699.6,135.3,60,888.9,162.3,11,10.8039,0.0501,43.0237,1.4656,False,104,784,0.03,1,30,0.0,0,212,874
v28,3,20,344,864.3,159.1,60,666.4,111.8,4,11.217,0.0875,44.5232,1.4398,False,64,784,0.07,2,30,0.0,0,218,929
v28,3,21,301,918.0,165.5,60,1101.3,193.9,8,10.5583,0.0357,42.1002,1.4376,False,64,784,0.07,2,30,0.004,1,226,988
v28,3,22,293,952.4,161.9,60,1249.4,233.2,12,8.705,-0.133,35.3603,1.403,False,24,784,0.07,2,30,0.004,1,241,1043
v28,3,23,288,1028.6,175.5,60,1084.8,181.5,7,10.2143,0.0462,40.6811,1.3472,False,0,784,0.03,1,30,0.011,4,375,1094
v28,3,24,259,1102.1,186.5,60,1187.2,219.1,8,11.6829,0.0724,46.4524,1.3191,False,0,784,0.03,1,30,0.01,5,509,1151
v28,3,25,267,1131.5,188.9,60,1047.3,183.6,13,12.5308,0.0069,50.1067,1.3169,False,0,784,0.13,4,30,0.016,10,633,1204
v28,3,26,233,1186.6,203.2,60,1278.3,234.9,12,10.1708,0.0075,40.6656,1.3073,False,0,784,0.07,2,30,0.017,13,760,1257
v28,3,27,223,1231.9,204.8,60,1516.3,262.9,12,9.6892,-0.0565,38.9963,1.3088,False,0,784,0.03,1,30,0.023,20,882,1308
v28,3,28,210,1264.9,203.7,60,1688.0,311.0,16,8.6122,-0.0438,34.6391,1.2848,False,0,784,0.1,3,30,0.025,25,995,1359
v28,3,29,219,1273.7,209.8,60,1501.2,258.1,18,9.1779,-0.0247,36.8277,1.2509,False,0,784,0.07,2,30,0.03,34,1120,1406
v28,3,30,225,1302.6,211.5,60,1347.0,230.8,14,12.0062,0.1126,47.5937,1.2373,False,0,784,0.07,2,30,0.034,42,1243,1453
v28,3,31,186,1419.7,237.5,60,1645.0,287.6,19,11.4976,0.057,45.7819,1.212,False,0,784,0.2,6,30,0.034,46,1336,1504
v28,3,32,204,1331.8,219.2,60,1601.1,278.6,18,10.2936,0.0749,40.8944,1.1415,False,0,784,0.1,3,30,0.04,58,1445,1553
v28,3,33,170,1528.2,255.9,60,1660.0,298.9,21,8.4819,0.0222,33.8594,1.1197,False,0,784,0.2,6,30,0.046,70,1525,1601
v28,3,34,143,1695.2,294.5,60,1732.5,322.1,34,8.587,-0.0255,34.4706,1.0622,False,0,784,0.37,11,30,0.05,80,1607,1649
v28,3,35,161,1563.4,266.0,60,1695.4,310.4,28,7.7851,-0.0338,31.296,1.0505,False,0,784,0.27,8,30,0.056,95,1693,1689
v28,3,36,135,1654.7,281.8,60,1987.3,390.0,37,6.6159,-0.0232,26.578,1.0776,False,0,784,0.2,6,30,0.063,111,1764,1734
v28,3,37,113,1859.8,333.5,60,2094.1,396.0,44,6.601,-0.0428,26.595,0.9974,False,0,784,0.43,13,30,0.069,127,1828,1772
v28,3,38,102,1838.5,312.4,60,2449.7,492.9,46,5.7478,-0.0609,23.2542,0.9703,False,0,784,0.23,7,30,0.078,148,1893,1807
v28,3,39,110,2066.8,374.0,60,1830.1,338.4,44,6.3353,-0.0216,25.4467,0.9592,False,0,784,0.4,12,30,0.088,173,1959,1836
v28,3,40,127,1841.2,302.6,60,2075.8,383.6,39,7.7126,0.0332,30.7366,0.9534,False,0,784,0.3,9,30,0.094,191,2034,1876
v28,3,41,92,2123.1,361.0,60,2301.0,470.4,43,4.7973,-0.0646,19.4666,0.9547,False,0,784,0.33,10,30,0.1,208,2090,1914
v28,3,42,96,2187.5,390.1,60,2030.2,399.8,49,6.2311,0.0029,24.93,0.8491,False,0,784,0.27,8,30,0.109,234,2152,1948
v28,3,43,109,2172.2,368.7,60,1950.0,354.2,42,6.6376,0.0208,26.485,0.8963,False,0,784,0.27,8,30,0.116,258,2223,1984
v28,3,44,95,2366.5,427.9,60,1944.4,346.4,49,6.502,0.0865,25.6786,0.8386,False,0,784,0.5,15,30,0.125,285,2286,2024
v28,3,45,92,2302.4,423.1,60,2069.5,375.3,51,7.019,0.0405,27.9322,0.9143,False,0,784,0.5,15,30,0.131,306,2333,2063
v28,3,46,89,2490.1,463.4,60,1895.3,336.7,53,5.9456,0.0148,23.7401,0.8451,False,0,784,0.43,13,30,0.142,340,2397,2101
v28,3,47,78,2671.8,518.6,60,1827.6,349.8,53,4.9176,-0.0158,19.7511,0.8806,False,0,784,0.5,15,30,0.151,369,2450,2140
v28,3,48,83,2732.1,542.2,60,1579.5,274.0,55,4.8443,-0.0515,19.6009,0.9017,False,0,784,0.77,23,30,0.159,397,2501,2180
v28,3,49,70,2859.8,584.3,60,1858.8,342.3,56,5.4988,0.0446,21.8334,0.8336,False,0,784,0.63,19,30,0.165,420,2543,2224
v28,3,50,79,2844.8,573.0,60,1621.2,269.6,56,3.9817,-0.1278,16.4551,0.844,False,0,784,0.67,20,30,0.175,455,2596,2265
v28,3,51,70,2993.4,602.7,60,1712.9,320.9,58,4.6684,0.0912,18.3245,0.7756,False,0,784,0.5,15,30,0.183,484,2640,2311
v28,3,52,75,2840.4,581.7,60,1588.9,296.9,56,5.8164,0.1352,22.7421,0.8711,False,0,784,0.6,18,30,0.193,518,2690,2352
v28,3,53,77,2648.2,512.6,60,2044.7,366.1,55,4.1083,0.0138,16.3936,0.7745,False,0,784,0.6,18,30,0.198,542,2741,2396
v28,3,54,72,2902.7,571.8,60,1953.9,337.9,56,4.6197,0.0542,18.2774,0.763,False,0,784,0.63,19,30,0.205,571,2790,2435
v28,3,55,70,2852.8,564.3,60,1959.0,365.7,57,4.936,0.0955,19.3772,0.7536,False,0,784,0.63,19,30,0.211,598,2833,2476
v28,3,56,77,2738.4,543.5,60,1777.3,326.6,55,3.9723,-0.041,16.0686,0.76,False,0,784,0.47,14,30,0.219,633,2887,2516
v28,3,57,66,3084.9,621.3,60,1875.5,340.5,58,3.2113,-0.0162,12.9255,0.7724,False,0,784,0.67,20,30,0.225,659,2925,2560
v28,3,58,63,3423.8,717.6,60,1606.1,270.5,59,3.0532,-0.0308,12.3514,0.765,False,0,784,0.73,22,30,0.234,696,2970,2602
v28,3,59,72,2985.3,571.4,60,1989.2,338.3,58,4.0036,0.049,15.8329,0.7318,False,0,784,0.6,18,30,0.239,722,3019,2650
v28,3,60,67,3301.0,670.8,60,1600.3,274.9,60,3.8516,0.0596,15.183,0.7425,False,0,784,0.8,24,30,0.246,751,3057,2689
v28,3,61,66,2971.1,596.4,60,1929.5,368.0,58,2.7579,-0.0511,11.2508,0.7281,False,0,784,0.73,22,30,0.251,776,3096,2733
v28,3,62,68,3018.2,613.0,60,1765.4,329.3,58,3.1834,0.003,12.7342,0.6408,False,0,784,0.73,22,30,0.256,804,3135,2772
v28,3,63,63,3197.7,658.5,60,1840.7,332.6,58,3.0161,-0.0712,12.3636,0.7269,False,0,784,0.67,20,30,0.263,835,3174,2815
v28,3,64,72,2674.1,516.5,60,2181.8,404.2,58,4.6809,0.0474,18.5475,0.6795,False,0,784,0.63,19,30,0.266,859,3226,2858
v28,3,65,65,3034.1,589.3,60,2072.6,385.6,56,2.9803,0.0445,11.7575,0.7095,False,0,784,0.53,16,30,0.27,883,3267,2893
v28,3,66,84,2389.6,440.8,60,2157.7,406.9,54,5.1231,0.033,20.3729,0.629,False,0,784,0.3,9,30,0.275,916,3330,2931
v28,3,67,71,2590.0,495.8,60,2179.2,437.3,54,5.1066,0.0757,20.1364,0.6458,False,0,784,0.4,12,30,0.281,949,3382,2965
v28,3,68,56,3001.7,602.1,60,2285.2,462.0,59,4.8228,0.1749,18.6047,0.6502,False,0,784,0.77,23,30,0.284,972,3421,3002
v28,3,69,64,2966.4,583.1,60,2191.1,402.0,60,3.7189,0.0033,14.8754,0.6485,False,0,784,0.57,17,30,0.289,1003,3466,3036
v28,3,70,80,2429.8,432.0,60,2456.2,448.0,53,4.354,-0.0121,17.4764,0.6098,False,0,784,0.4,12,30,0.292,1027,3515,3071
v28,3,71,83,2790.9,520.2,60,1816.8,304.4,55,4.3629,-0.059,17.7005,0.649,False,0,784,0.63,19,30,0.296,1059,3572,3103
v28,3,72,68,2890.5,534.2,60,2222.4,418.6,55,3.8857,-0.023,15.647,0.6135,False,0,784,0.57,17,30,0.3,1085,3617,3144
v28,3,73,81,2690.0,504.0,60,1960.2,343.6,56,2.9688,-0.0631,12.1397,0.6003,False,0,784,0.53,16,30,0.305,1121,3675,3180
v28,3,74,76,2794.8,510.5,60,2148.7,377.3,57,3.6218,-0.0227,14.5888,0.5523,False,0,784,0.7,21,30,0.308,1145,3722,3221
v28,3,75,67,3030.3,589.4,60,2038.6,365.8,56,3.8439,0.0375,15.2384,0.6409,False,0,784,0.6,18,30,0.313,1178,3769,3257
v28,3,76,81,2636.8,486.7,60,1973.7,366.9,49,4.7307,-0.0184,19.0085,0.5997,False,0,784,0.6,18,30,0.314,1198,3810,3299
v28,3,77,69,2668.8,480.8,60,2417.5,471.1,55,2.7842,-0.0554,11.3699,0.5684,False,0,784,0.53,16,30,0.316,1221,3862,3341
v28,3,78,71,2818.1,518.1,60,2236.7,410.9,55,4.47,0.0926,17.5213,0.5839,False,0,784,0.57,17,30,0.319,1250,3916,3372
v28,3,79,71,3075.3,578.5,60,1956.8,339.4,57,3.7842,-0.0417,15.3139,0.5228,False,0,784,0.67,20,30,0.323,1282,3965,3410
v28,3,80,67,3087.2,563.4,60,2292.8,394.8,55,2.4763,-0.0445,10.0942,0.5548,False,0,784,0.6,18,30,0.327,1310,4008,3453
v28,3,81,63,2989.8,571.9,60,2353.6,423.6,59,4.1625,-0.0464,16.8465,0.5409,False,0,784,0.63,19,30,0.33,1335,4049,3493
v28,3,82,71,2621.3,450.4,60,2530.1,491.1,57,3.7995,-0.0316,15.3341,0.4917,False,0,784,0.47,14,30,0.331,1355,4096,3530
v28,3,83,74,2706.7,481.3,60,2393.9,430.4,57,5.2195,-0.0072,20.9167,0.5021,False,0,784,0.6,18,30,0.334,1384,4148,3560
v28,3,84,52,3228.4,615.0,60,2528.8,491.0,59,3.1359,-0.0442,12.7299,0.4697,False,0,784,0.6,18,30,0.338,1413,4185,3594
v28,3,85,53,3188.0,620.9,60,2385.4,475.5,59,3.2265,-0.0023,12.9255,0.502,False,0,784,0.77,23,30,0.342,1445,4229,3627
v28,3,86,56,3466.3,688.3,60,2103.1,381.6,57,3.2878,0.0123,13.111,0.4655,False,0,784,0.83,25,30,0.345,1471,4261,3662
v28,3,87,68,2938.0,527.0,60,2278.9,426.8,57,4.3316,-0.0435,17.5098,0.4876,False,0,784,0.5,15,30,0.348,1496,4302,3705
v28,3,88,58,3071.6,552.9,60,2513.7,489.5,56,2.9657,-0.0,11.8723,0.4741,False,0,784,0.53,16,30,0.35,1521,4341,3739
v28,3,89,67,2790.6,502.5,60,2484.3,462.8,58,3.0734,-0.0493,12.4999,0.4602,False,0,784,0.53,16,30,0.354,1554,4393,3772
v28,3,90,57,3193.2,592.8,60,2436.5,460.8,59,3.683,-0.0122,14.7898,0.449,False,0,784,0.9,27,30,0.355,1570,4424,3805
v28,3,91,63,3065.2,558.9,60,2314.4,437.2,59,4.574,-0.0566,18.5309,0.4401,False,0,784,0.57,17,30,0.358,1598,4462,3841
v28,3,92,67,2730.2,483.9,60,2485.7,483.7,59,6.7749,0.1667,26.4418,0.4443,False,0,784,0.43,13,30,0.361,1628,4511,3876
v28,3,93,56,3215.8,587.8,60,2515.5,475.4,58,4.0461,-0.0022,16.2023,0.4514,False,0,784,0.8,24,30,0.363,1654,4554,3907
v28,3,94,60,3334.8,635.6,60,2127.5,388.4,58,3.2868,-0.0184,13.2288,0.3984,False,0,784,0.7,21,30,0.367,1684,4593,3942
v28,3,95,71,3032.3,546.8,60,2132.6,376.9,57,3.4994,-0.0054,14.0275,0.4246,False,0,784,0.43,13,30,0.371,1722,4644,3984
v28,3,96,64,3024.4,548.9,60,2238.5,438.6,58,3.1561,-0.0466,12.8196,0.4378,False,0,784,0.63,19,30,0.373,1748,4684,4025
v28,3,97,67,2828.5,512.8,60,2432.2,451.4,57,4.5102,0.0053,18.0285,0.4406,False,0,784,0.5,15,30,0.376,1777,4730,4062
v28,3,98,66,3022.2,551.3,60,2125.9,417.5,55,3.5531,-0.0608,14.4652,0.4738,False,0,784,0.8,24,30,0.378,1811,4788,4098
v28,3,99,67,2940.7,531.4,60,2455.1,430.6,58,3.7739,-0.0694,15.3811,0.3992,False,0,784,0.57,17,30,0.381,1840,4834,4139
v28,3,100,63,3068.7,561.7,60,2372.0,434.2,58,3.3195,-0.0662,13.5514,0.4126,False,0,784,0.63,19,30,0.383,1867,4872,4176
v28,3,101,103,2060.3,315.0,60,2638.4,483.2,49,6.1023,-0.0002,24.4171,0.3446,False,0,784,0.33,10,30,0.382,1884,4933,4213
v28,3,102,72,2750.5,470.0,60,2442.7,459.9,56,4.1853,-0.0481,16.9426,0.4469,False,0,784,0.7,21,30,0.383,1907,4983,4241
v28,3,103,75,2744.6,476.7,60,2366.5,428.1,57,7.4884,0.2032,29.1493,0.4325,False,0,784,0.47,14,30,0.385,1936,5035,4274
v28,3,104,72,2710.3,470.9,60,2555.0,458.9,56,3.4969,-0.0797,14.3135,0.361,False,0,784,0.63,19,30,0.386,1962,5087,4308
v28,3,105,69,2755.2,494.8,60,2396.0,455.0,57,3.4625,-0.0413,14.0237,0.4114,False,0,784,0.4,12,30,0.388,1994,5138,4342
v28,3,106,58,3068.7,566.2,60,2445.6,476.6,59,4.6361,0.0796,18.2336,0.3849,False,0,784,0.57,17,30,0.391,2023,5178,4376
v28,3,107,53,3076.2,569.6,60,2618.7,520.8,57,3.3494,-0.0607,13.6494,0.448,False,0,784,0.63,19,30,0.392,2047,5216,4411
v28,3,108,81,2846.3,504.1,60,1944.3,343.5,56,3.0646,-0.0787,12.5806,0.3618,False,0,784,0.7,21,30,0.394,2076,5271,4442
v28,3,109,57,3144.4,576.6,60,2325.5,476.2,58,4.1324,0.0065,16.5106,0.3508,False,0,784,0.7,21,30,0.396,2106,5316,4485
v28,3,110,63,2955.0,527.4,60,2434.8,470.2,55,4.6697,0.0301,18.5651,0.3355,False,0,784,0.63,19,30,0.398,2130,5357,4520
v28,3,111,59,3047.6,562.6,60,2472.7,470.8,58,4.872,0.1794,18.7785,0.397,False,0,784,0.53,16,30,0.4,2163,5403,4556
v28,3,112,67,2900.4,498.3,60,2417.9,467.6,56,4.3738,-0.0591,17.7386,0.347,False,0,784,0.6,18,30,0.402,2188,5444,4590
v28,3,113,71,2790.6,480.7,60,2387.5,455.2,58,4.4976,-0.007,18.0253,0.3387,False,0,784,0.53,16,30,0.403,2216,5492,4626
v28,3,114,72,2893.2,505.2,60,2337.2,417.8,58,3.3707,-0.0942,13.8668,0.3616,False,0,784,0.5,15,30,0.405,2248,5547,4659
v28,3,115,67,2717.3,464.6,60,2671.9,505.2,55,3.4747,-0.0795,14.2232,0.3214,False,0,784,0.33,10,30,0.407,2277,5596,4695
v28,3,116,69,2686.3,461.5,60,2498.4,493.2,55,5.1258,-0.0714,20.7944,0.2805,False,0,784,0.6,18,30,0.408,2304,5643,4727
v28,3,117,69,2508.3,409.3,60,2604.8,553.3,55,4.8334,0.0249,19.2401,0.3105,False,0,784,0.47,14,30,0.408,2327,5697,4760
v28,3,118,69,2435.7,376.2,60,2934.3,591.4,56,4.9156,0.1271,19.1602,0.2964,False,0,784,0.33,10,30,0.409,2352,5751,4787
v28,3,119,66,2760.7,477.0,60,2519.0,499.3,57,3.2231,-0.1226,13.3887,0.291,False,0,784,0.6,18,30,0.411,2385,5800,4809
v28,3,120,60,2462.6,393.9,60,3018.3,630.1,57,4.1877,0.0051,16.7361,0.2851,False,0,784,0.3,9,30,0.412,2406,5841,4840
v28,3,121,81,2340.6,369.2,60,2692.4,525.5,53,3.9122,-0.0912,16.0195,0.3023,False,0,784,0.4,12,30,0.413,2434,5893,4861
v28,3,122,65,2317.0,359.8,60,2966.1,634.2,52,5.0125,0.0577,19.8259,0.326,False,0,784,0.3,9,30,0.414,2458,5941,4890
v28,3,123,88,2133.9,320.1,60,2879.9,554.5,48,6.2733,0.0417,24.9318,0.2745,False,0,784,0.37,11,30,0.414,2486,6005,4914
v28,3,124,110,2078.1,312.7,60,2514.9,450.6,44,7.0642,0.0938,27.887,0.27,False,0,784,0.37,11,30,0.413,2507,6071,4941
v28,3,125,63,2395.8,389.5,60,2952.0,615.0,51,6.6269,-0.0734,26.807,0.2985,False,0,784,0.27,8,30,0.414,2529,6116,4972
v28,3,126,71,2518.2,412.2,60,2573.2,536.2,52,6.3885,0.1552,24.94,0.323,False,0,784,0.2,6,30,0.415,2563,6174,4998
v28,3,127,95,2474.1,386.4,60,2235.0,412.1,50,5.9587,0.0254,23.7382,0.2636,False,0,784,0.4,12,30,0.415,2595,6249,5029
v28,3,128,70,2801.5,471.6,60,2539.3,473.8,56,4.1913,-0.0722,17.0591,0.2393,False,0,784,0.6,18,30,0.416,2616,6294,5065
v28,3,129,69,2510.5,403.9,60,2655.6,559.5,49,4.592,-0.0157,18.4359,0.2399,False,0,784,0.4,12,30,0.416,2639,6342,5098
v28,3,130,72,2661.3,442.2,60,2621.8,493.4,56,4.6781,-0.0206,18.7996,0.2403,False,0,784,0.63,19,30,0.417,2661,6382,5130
v28,3,131,75,2774.4,461.0,60,2513.1,447.8,56,4.6756,0.022,18.6192,0.2339,False,0,784,0.53,16,30,0.418,2687,6429,5161
v28,3,132,85,2462.8,391.6,60,2481.7,469.3,51,6.1565,0.4272,22.9216,0.2194,False,0,784,0.5,15,30,0.418,2707,6483,5194
v28,3,133,86,2688.4,435.0,60,2315.7,400.6,55,4.5329,-0.0295,18.2543,0.2428,False,0,784,0.7,21,30,0.418,2731,6539,5228
v28,3,134,107,1925.6,286.3,60,2736.6,513.5,42,6.518,-0.0102,26.1175,0.2263,False,0,784,0.2,6,30,0.416,2746,6606,5263
v28,3,135,85,2639.1,428.9,60,2275.5,416.4,55,5.9545,0.1561,23.1984,0.2364,False,0,784,0.5,15,30,0.416,2771,6663,5292
v28,3,136,97,2216.5,340.0,60,2596.7,474.4,51,7.5047,0.0968,29.6355,0.2054,False,0,784,0.4,12,30,0.415,2789,6716,5326
v28,3,137,99,2249.3,337.2,60,2348.3,467.7,46,6.319,0.0839,24.9452,0.2292,False,0,784,0.4,12,30,0.414,2806,6780,5355
v28,3,138,105,2181.9,310.4,60,2556.8,480.8,42,7.1047,0.0551,28.2025,0.2142,False,0,784,0.33,10,30,0.413,2828,6843,5387
v28,3,139,131,1930.4,271.4,60,2343.9,431.5,41,6.1277,-0.012,24.5624,0.1847,False,0,784,0.2,6,30,0.411,2846,6925,5420
v28,3,140,111,2115.2,310.9,60,2284.0,448.9,40,6.684,0.0227,26.6493,0.2064,False,0,784,0.4,12,30,0.409,2862,6993,5452
v28,3,141,143,2050.6,286.9,60,1949.0,340.1,34,7.3402,-0.0318,29.4923,0.2094,False,0,784,0.27,8,30,0.407,2877,7073,5490
v28,3,142,133,1806.7,250.7,60,2587.8,468.3,38,6.2825,-0.0405,25.2962,0.2091,False,0,784,0.13,4,30,0.404,2890,7153,5532
v28,3,143,157,1800.9,262.7,60,2043.2,336.5,25,7.0353,0.0251,28.0449,0.2085,False,0,784,0.17,5,30,0.401,2902,7240,5560
v28,3,144,175,1689.1,244.4,60,1704.1,311.2,20,6.1025,0.0343,24.2758,0.1648,False,0,784,0.2,6,30,0.397,2907,7329,5603
v28,3,145,219,1498.6,219.6,60,1368.6,222.4,7,5.058,-0.0004,20.2379,0.2003,False,0,784,0.03,1,30,0.392,2915,7438,5649
v28,3,146,216,1482.4,221.0,60,1371.7,228.6,9,7.8143,0.0397,31.1025,0.2124,False,0,784,0.07,2,30,0.387,2918,7543,5703
v28,3,147,203,1467.6,215.0,60,1343.9,296.6,4,5.4831,0.063,21.685,0.237,False,0,784,0.0,0,30,0.381,2921,7658,5756
v28,3,148,205,1453.8,213.6,60,1223.0,294.1,6,6.8981,0.0042,27.5799,0.234,False,0,784,0.0,0,30,0.377,2923,7757,5812
v28,3,149,187,1497.5,221.1,60,1425.4,334.8,6,6.0083,0.0386,23.884,0.2581,False,0,784,0.03,1,30,0.373,2927,7855,5866
v28,3,150,177,1507.8,225.0,60,1824.8,360.3,12,5.497,0.0445,21.8141,0.2103,False,0,784,0.07,2,30,0.369,2929,7948,5921
v28,3,151,166,1631.3,236.2,60,1717.0,370.4,13,5.359,0.0426,21.2698,0.1996,False,0,784,0.07,2,30,0.365,2935,8042,5972
v28,3,152,180,1789.1,240.8,60,1607.1,301.6,17,7.4943,-0.0048,30.0009,0.2065,False,0,784,0.13,4,30,0.362,2942,8129,6024
v28,3,153,166,1700.9,231.6,60,1865.1,383.3,20,6.8936,-0.0136,27.6317,0.1468,False,0,784,0.03,1,30,0.359,2950,8217,6075
v28,3,154,150,1682.9,223.8,60,2170.8,464.5,18,5.3327,-0.0428,21.5071,0.2445,False,0,784,0.03,1,30,0.357,2957,8288,6121
v28,3,155,182,1616.1,241.9,60,1637.1,290.1,15,6.5214,0.064,25.8338,0.1967,False,0,784,0.1,3,30,0.354,2967,8382,6166
v28,3,156,195,1572.5,231.6,60,1673.2,271.3,15,6.6734,-0.0085,26.7311,0.1834,False,0,784,0.17,5,30,0.35,2969,8489,6218
v28,3,157,167,1644.5,236.7,60,1953.1,365.1,15,7.3192,0.0912,28.9165,0.2119,False,0,784,0.13,4,30,0.347,2973,8577,6268
v28,3,158,213,1501.9,223.0,60,1517.2,232.2,11,7.1548,0.1888,27.8676,0.1896,False,0,784,0.1,3,30,0.343,2980,8686,6317
v28,3,159,211,1435.9,213.3,60,1588.8,273.9,7,7.309,0.0793,28.9232,0.2255,False,0,784,0.0,0,30,0.339,2985,8796,6371
v28,3,160,203,1561.0,213.0,60,1669.0,303.3,10,7.6429,0.0174,30.5049,0.14,False,0,784,0.03,1,30,0.336,2987,8892,6426
v28,3,161,179,1651.5,222.9,60,1941.5,359.1,11,5.6732,-0.0041,22.7126,0.1735,False,0,784,0.0,0,30,0.333,2993,8992,6477
v28,3,162,141,1772.6,240.5,60,1985.3,458.7,8,7.3308,0.0666,29.0611,0.2322,False,0,784,0.17,5,30,0.33,2996,9066,6529
v28,3,163,174,1600.6,214.4,60,1867.5,402.2,5,9.0234,0.1256,35.5945,0.1769,False,0,784,0.0,0,30,0.327,2997,9157,6586
v28,3,164,178,1639.5,217.8,60,1828.2,377.9,4,6.3826,-0.0299,25.654,0.1882,False,0,784,0.0,0,30,0.324,2999,9243,6642
v28,3,165,167,1634.5,216.0,60,2010.2,422.7,12,6.2648,0.126,24.5583,0.1602,False,0,784,0.03,1,30,0.322,3001,9330,6698
v28,3,166,162,1714.6,231.5,60,1893.7,399.1,9,5.5476,-0.0014,22.1984,0.1345,False,0,784,0.1,3,30,0.32,3009,9413,6747
v28,3,167,182,1633.4,229.5,60,1619.1,328.0,5,6.8885,0.0044,27.5392,0.1497,False,0,784,0.0,0,30,0.316,3011,9514,6803
v28,3,168,130,1438.9,298.0,60,1102.9,378.3,3,6.3668,0.008,25.4368,0.0752,False,0,784,0.03,1,30,0.315,3015,9585,6858
v28,3,169,154,1475.8,243.5,60,1456.5,399.0,3,8.0786,-0.0536,32.5318,0.1527,False,0,784,0.0,0,30,0.312,3016,9672,6916
v28,3,170,348,1022.7,149.5,60,892.7,156.7,1,12.5513,0.1001,49.8069,0.107,False,0,784,0.0,0,30,0.306,3018,9848,6974
v28,3,171,162,1424.6,250.2,60,1332.6,348.4,1,8.5216,0.0731,33.796,0.1065,False,0,784,0.0,0,30,0.304,3019,9933,7033
v28,3,172,188,1516.8,223.3,60,1406.9,324.3,0,9.365,0.0125,37.4118,0.0936,False,0,784,0.0,0,30,0.301,3020,10031,7092
v28,3,173,193,1510.4,215.8,60,1522.2,329.7,0,9.6051,0.0207,38.3401,0.1167,False,0,784,0.0,0,30,0.298,3020,10137,7152
v28,3,174,346,995.1,138.1,60,1166.5,227.8,0,13.098,0.0438,52.2185,0.0923,False,0,784,0.0,0,30,0.293,3020,10300,7212
v28,3,175,342,1025.6,135.7,60,1222.2,250.6,0,9.7145,0.1264,38.3547,0.1107,False,0,784,0.0,0,30,0.289,3020,10461,7272
v28,3,176,316,968.1,138.5,60,1400.4,294.6,0,11.233,0.075,44.6337,0.0932,False,0,784,0.0,0,30,0.285,3020,10612,7332
v28,3,177,268,1061.9,167.9,60,1143.5,274.2,2,11.3734,0.0541,45.2794,0.1057,False,0,784,0.03,1,30,0.281,3020,10739,7392
v28,3,178,264,1205.3,188.8,60,1043.8,193.2,0,26.5005,16.2668,40.9366,0.1035,False,0,784,0.0,0,30,0.278,3020,10872,7451
v28,3,179,226,1059.3,192.2,60,989.0,300.1,0,11.6366,0.0632,46.295,0.0796,False,0,784,0.0,0,30,0.275,3020,10984,7511
v28,3,180,226,978.6,200.7,60,940.3,268.0,0,9.5792,0.0131,38.2664,0.0972,False,0,784,0.0,0,30,0.272,3020,11101,7571
v28,3,181,249,967.2,189.8,60,963.3,236.3,0,9.9373,0.063,39.499,0.0828,False,0,784,0.0,0,30,0.269,3020,11225,7631
v28,3,182,240,1011.9,204.6,60,937.6,205.7,0,8.0481,0.1279,31.6831,0.1151,False,0,784,0.0,0,30,0.266,3020,11338,7691
v28,3,183,209,1053.7,233.4,60,863.1,210.9,1,7.6965,0.0593,30.5504,0.0689,False,0,784,0.0,0,30,0.264,3020,11439,7751
v28,3,184,199,1079.2,235.5,60,958.7,242.8,0,9.3909,-0.0042,37.5821,0.0822,False,0,784,0.0,0,30,0.262,3021,11539,7810
v28,3,185,209,1206.9,228.5,60,1051.6,228.1,0,10.2088,-0.0205,40.9196,0.1256,False,0,784,0.0,0,30,0.26,3021,11637,7870
v28,3,186,184,1314.5,225.5,60,1281.6,332.4,0,9.7056,0.0098,38.785,0.0906,False,0,784,0.0,0,30,0.258,3021,11717,7930
v28,3,187,226,1087.3,221.8,60,827.8,188.5,0,11.621,0.1748,45.7862,0.0756,False,0,784,0.0,0,30,0.255,3021,11824,7990
v28,3,188,184,1090.8,224.8,60,1196.3,334.5,0,8.4263,0.0567,33.4799,0.0753,False,0,784,0.0,0,30,0.254,3021,11914,8050
